temporada,anio,segmento,Tipo_viajero,duracion_dias,mes_inicio,es_evento_ciudad,es_semana_santa,es_navidad,es_puente,personas
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Pareja,7,12,1,0,0,0,5
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,precio-calidad,Solo,7,12,1,0,0,0,6
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Familia,7,12,1,0,0,0,8
Aguinaldo Boyacense,2020,premium,Grupo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Grupo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Grupo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Grupo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Grupo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Grupo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Grupo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Grupo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Grupo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Grupo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Grupo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Grupo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Grupo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Pareja,7,12,1,0,0,0,4
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,10
Aguinaldo Boyacense,2020,premium,Solo,7,12,1,0,0,0,6
Año Nuevo,2020,económico,Familia,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Familia,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Familia,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Familia,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Familia,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Familia,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Familia,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Familia,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Familia,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Familia,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Familia,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Familia,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Familia,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Familia,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Familia,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Familia,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Familia,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Familia,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Familia,2,1,0,0,0,0,5
Año Nuevo,2020,económico,Grupo,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Grupo,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Grupo,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Grupo,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Grupo,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Grupo,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Grupo,2,1,0,0,0,0,2
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Pareja,2,1,0,0,0,0,6
Año Nuevo,2020,económico,Solo,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Solo,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Solo,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Solo,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Solo,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Solo,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Solo,2,1,0,0,0,0,10
Año Nuevo,2020,económico,Solo,2,1,0,0,0,0,10
